Purchase ID,User ID,Product ID,Service,Cost
99771063,786408,164378,,
16698327,559051,648367,,
87712525,516893,164378,,
71355869,760501,985473,,
65408768,511609,164378,,
38703780,868039,648367,,
10517460,469485,164378,,
19153470,264051,648367,,
56987578,583643,457953,,
45649065,681669,763457,Keep Your Hard Drive,
55281871,272735,763457,Warranty Extension,
25008721,677434,457953,,
97010598,985202,648367,,
26789874,996307,648367,,
58378073,326436,457953,,
76398387,412382,648367,,
77391691,536653,763457,Base Warranty,
47331045,961962,763457,Base Warranty,
93358742,347222,648367,,
75646939,818991,164378,,
69907085,798815,164378,,
29071112,396181,985473,,
67387235,715790,164378,,
13697969,366282,164378,,
94381866,420178,164378,,
94381867,420178,164378,,
11706574,742376,164378,,
87329799,490788,164378,,
72454999,600534,164378,,
50426029,373020,457953,,
73608937,917053,164378,,
51066273,978259,164378,,
12574111,770283,763457,TechDirect,
73272054,522846,164378,,
64849904,490361,763457,FIX your PC,
20925232,634421,164378,,
28645456,673541,985473,,
90958276,864503,648367,,
96770618,422206,457953,,
16332188,857332,763457,Warranty Extension,
99256662,171693,648367,,
93067855,313842,457953,,
11423933,465030,648367,,
30497884,445222,164378,,
92671424,703376,164378,,
44765234,166058,985473,,
43763606,344365,985473,,
41753591,943721,763457,Premium Support Plus,
43289211,798377,164378,,
60859393,665127,457953,,
94583173,272721,648367,,
51957016,659738,985473,,
27286076,702625,164378,,
81553000,462146,985473,,
48062771,796810,164378,,
36421845,453137,985473,,
28072600,114310,164378,,
78466469,740330,457953,Pro Support,
56852288,200325,457953,,
35292168,861734,648367,,
13335425,586654,457953,,
84885375,673342,164378,,
49351160,128935,763457,Premium Support,
36202189,337405,164378,,
39773656,152914,457953,,
31484625,216967,164378,,
67025557,770846,985473,,
44669549,815534,164378,,
80541361,618048,164378,,
84856120,456328,164378,,
88892448,704021,457953,,
66305289,173346,763457,Keep Your Hard Drive,
51901906,850385,648367,,
76480577,619779,648367,,
22665861,521177,985473,,
70825459,910461,985473,,
33760550,962174,985473,,
61122077,648346,164378,,
89040446,454793,648367,,
26911282,385006,648367,,
24415888,490144,648367,,
87612122,431839,985473,,
66632154,890988,648367,,
31382616,827505,164378,,
12086249,353838,164378,,
31891499,156077,457953,,
59202053,438976,985473,,
71260992,910320,457953,,
80351533,591722,457953,,
10659518,872330,164378,,
94648066,444949,985473,,
33055165,872654,763457,Warranty Extension,
29401296,986185,648367,,
45735413,844541,763457,Base Warranty,
81204307,839298,164378,,
85417132,756664,164378,,
70021165,132984,457953,,
42587543,118770,648367,,
27767705,650507,164378,,
63354914,643566,457953,,
26607864,955134,985473,,
27767706,650507,164378,,
81143071,870420,763457,Base Warranty,
64697533,519038,164378,,
29785001,223085,648367,,
39251134,439016,164378,,
13097764,862565,985473,,
84050591,989000,457953,,
93276123,362896,648367,,
89135936,926049,164378,,
38517873,459843,648367,,
41109075,133146,648367,,
21770207,455850,457953,,
70544787,293239,763457,Warranty Extension,
57428536,975677,985473,,
82550225,288987,985473,,
73194490,433857,763457,Base Warranty,
66263678,133740,457953,,
72087781,575051,164378,,
38112151,794901,164378,,
19256185,337337,985473,,
47153127,826295,985473,,
44976515,177290,763457,Warranty Extension,
28635030,726248,164378,,
42852810,995771,457953,,
23712570,382461,164378,,
88172039,692171,648367,,
81910404,964808,164378,,
33892637,486036,985473,,
22042476,627160,164378,,
48293161,478255,457953,,
50099475,268232,985473,,
13806751,590738,763457,ProSupport,
96202719,268130,985473,,
23106982,134554,164378,,
57943597,450593,648367,,
60752434,145436,648367,,
23106983,134554,164378,,
23106984,134554,164378,,
58369634,632032,164378,,
71274777,403311,763457,Base Warranty,
35012745,229609,164378,,
18263731,163638,164378,,
74455424,956114,648367,,
58239023,294996,457953,,
83365287,851647,457953,,
66154412,295139,648367,,
93215999,124330,164378,,
60621389,768865,457953,,
14695169,383382,648367,,
31451924,839905,457953,Pro Support,
12448018,403443,648367,,
28810069,635735,985473,,
45457150,670140,763457,Accidental Damage Service,
11356683,539745,164378,,
44293950,734697,457953,,
83567784,682989,648367,,
66155331,294222,985473,,
12192553,814417,457953,,
36186609,914370,763457,Support Assist,
20316604,910679,457953,,
86524928,199911,648367,,
36235259,442187,648367,,
97648821,442187,648367,,
30827864,442187,648367,,
33002163,442187,648367,,
42389693,663220,985473,,
55057632,656534,457953,,
43630146,651799,763457,TechDirect,
85060527,240385,985473,,
11996691,695928,648367,,
91894554,720955,648367,,
44205358,193128,648367,,
38234140,857067,164378,,
86886841,457208,164378,,
36578729,380906,985473,,
51151520,159671,648367,,
79393372,784910,763457,FIX your PC,
38677773,524590,457953,,
88871130,848248,164378,,
25147470,526962,763457,Warranty Extension,
22561137,819541,164378,,
97139452,788970,164378,,
21073058,950290,985473,,
90110430,424176,164378,,
28493406,740094,648367,,
16610567,635168,648367,,
19148664,143685,164378,,
63688988,648027,648367,,
52656128,656432,763457,Premium Support Plus,
87160542,233593,648367,,
81034022,861647,648367,,
90625032,176650,648367,,
49485329,800814,164378,,
86500055,276358,648367,,
27427737,416730,457953,,
98867414,905716,648367,,
28284038,652896,207552,,
53993569,157830,648367,,
28284039,652896,207552,,
56477899,903606,207552,,
31596367,162319,648367,,
49337471,953616,207552,,
23808227,821858,763457,Premium Support,
58572668,657399,207552,,
35639826,329977,207552,,
91744509,607978,457953,,
40241198,720102,648367,,
23319730,156461,648367,,
35200791,918076,207552,,
75943204,921156,457953,,
57932017,881478,648367,,
23923664,147376,648367,,
76077284,631313,457953,,
91191561,279056,648367,,
50544125,426050,985473,,
81835003,881064,207552,,
62048453,550256,648367,,
92764935,606646,207552,,
23275807,301138,985473,,
52005317,682234,207552,,
66068470,423006,985473,,
52805317,682234,207552,,
75060740,715177,207552,,
96215369,128540,763457,Keep Your Hard Drive,
60269696,963266,207552,,
39261119,512420,648367,,
12283672,538297,207552,,
55736769,607313,648367,,
98961576,793658,648367,,
44327034,998891,985473,,
15564711,257050,457953,,
91289969,805435,207552,,
,580582,457953,,
91289979,805435,207552,,
69289632,716459,207552,,
72264673,535988,207552,,
18654884,118145,164378,,
39835908,638330,763457,Warranty Extension,
13900208,555585,985473,,
78780765,314834,164378,,
33635260,448490,457953,,
59532247,868865,457953,,
17724338,865933,457953,,
65127145,155709,648367,,
78789765,314834,164378,,
78780665,314834,164378,,
65935359,610111,164378,,
70239294,664603,164378,,
60897929,859145,648367,,
53109122,479240,457953,,
53499735,730014,763457,Base Warranty,
73132964,811188,763457,TechDirect,
49943998,900511,164378,,
77288954,911782,763457,FIX your PC,
18771558,651352,164378,,
84879351,279159,164378,,
19843467,578410,457953,,
53469790,743756,648367,,
27307133,336203,648367,,
18665289,348955,985473,,
45267161,551531,763457,Warranty Extension,
74663020,499087,648367,,
28965603,490568,164378,,
60679414,958129,648367,,
77604236,173881,164378,,
84669616,171318,648367,,
10259494,744924,648367,,
48455191,826352,164378,,
23395650,675330,648367,,
57176699,348612,763457,Premium Support Plus,
50270844,723677,985473,,
73206046,469305,648367,,
72028994,564396,164378,,
83038409,894304,164378,,
60320208,447929,457953,,
36789306,990341,457953,,
18025377,142132,648367,,
91773353,738569,164378,,
77342276,960488,164378,,
44379283,427707,457953,,
31003849,904903,457953,,
86712996,558980,648367,,
18741175,728639,648367,,
50830041,990660,985473,,
57562692,724942,648367,,
89619716,349949,648367,,
65143190,269145,164378,,
69966725,517795,164378,,
55751101,808683,985473,,
69976725,517795,164378,,
77753779,769949,164378,,
61296641,773251,648367,,
38316182,157605,648367,,
56460732,432874,164378,,
32681535,266517,164378,,
41121317,287234,164378,,
30837865,715699,763457,Premium Support,
38785883,791796,648367,,
71166786,423476,648367,,
93034225,781852,457953,,
40327166,113138,164378,,
46574317,177820,763457,Keep Your Hard Drive,
45616526,863710,648367,,
73725300,332897,985473,,
28558900,844768,763457,Warranty Extension,
94178356,939744,648367,,
73128376,596386,763457,Base Warranty,
22662104,635085,763457,Base Warranty,
77116685,770887,985473,,
41349458,663340,985473,,
16449262,475292,648367,,
25102145,515944,763457,Warranty Extension,
87212966,131132,164378,,
84477193,463031,985473,,
60717379,546056,164378,,
45694270,338592,457953,,
65691371,780592,985473,,
25196079,162437,457953,Pro Support,
70055227,282256,164378,,
84499189,404516,164378,,
45770209,314807,763457,Accidental Damage Service,
69693867,808271,164378,,
53988114,821532,763457,Support Assist,
52489182,467460,648367,,
62955994,639215,164378,,
94530971,295336,164378,,
74020075,312811,985473,,
27670523,358423,457953,,
45163636,760812,648367,,
95089854,769303,164378,,
15893801,152414,648367,,
68797689,832886,164378,,
21266697,468717,985473,,
72993962,251708,763457,TechDirect,
68693941,775726,164378,,
88640043,195807,763457,FIX your PC,
50564789,681385,164378,,
50563789,681385,164378,,
50164789,681385,164378,,
50564789,681385,164378,,
50564789,681385,164378,,
16375951,487183,164378,,
26074981,337748,985473,,
76503472,926625,457953,,
21523596,460504,457953,,
68193161,790668,648367,,
47288720,726990,763457,Warranty Extension,
15203872,526477,763457,Premium Support Plus,
59197509,469323,648367,,
75669507,116861,457953,,
89354247,468245,164378,,
79277413,365429,648367,,
94974797,430984,985473,,
22147907,240774,457953,,
59161555,292037,164378,,
18946229,529687,648367,,
11284792,364641,164378,,
16122288,271618,164378,,
12470861,926284,164378,,
44406718,224385,648367,,
14226880,266007,985473,,
21193194,277807,457953,,
66544087,221301,648367,,
77362149,176357,648367,,
92030380,899025,985473,,
93551823,689735,648367,,
51278481,274798,164378,,
23610521,814692,164378,,
48006263,365311,763457,Premium Support,
82678600,146994,164378,,
20837991,556883,648367,,
76227482,673517,457953,,
41517544,673602,648367,,
71004590,678937,648367,,
11830259,146167,648367,,
80117583,350325,985473,,
55762486,309193,457953,,
30829324,663004,648367,,
25595461,188105,648367,,
11950121,464311,763457,Keep Your Hard Drive,
24466666,358946,648367,,
86354381,449728,648367,,
73771360,353324,457953,,
89654104,725816,985473,,
45563475,191837,648367,,
92311484,209953,457953,,
29149606,851514,164378,,
92577714,116881,164378,,
30642887,472851,985473,,
96280631,670946,648367,,
53680494,223092,457953,,
24657440,849584,985473,,
51656267,176870,164378,,
98345531,519176,763457,Warranty Extension,
83732584,464209,164378,,
29839706,991036,164378,,
22485984,935891,648367,,
55201283,247537,763457,Base Warranty,
29707570,818406,763457,ProSupport,
39189573,643938,164378,,
73816926,941810,985473,,
30902218,891455,164378,,
92617682,679402,648367,,
75065363,349361,457953,,
43221558,626973,164378,,
81942726,320561,457953,,
79143830,938310,457953,,
34770510,600632,648367,,
85545433,566953,164378,,
11114533,419239,763457,Base Warranty,
44900079,219750,164378,,
53270198,690557,648367,,
43520480,494445,648367,,
13899009,267187,164378,,
69251462,229072,164378,,
97103240,447531,763457,Accidental Damage Service,
56790513,313149,164378,,
83803354,208863,763457,Support Assist,
51827499,655131,164378,,
79190816,416097,763457,TechDirect,
19440463,444994,985473,,
21982408,811810,648367,,
36666957,517514,648367,,
72696722,481944,763457,FIX your PC,
42594079,621804,164378,,
23701558,269442,648367,,
13232670,624868,164378,,
20165518,496903,164378,,
33525529,676968,648367,,
86427815,914931,648367,,
66940876,922127,985473,,
63681269,237290,763457,Warranty Extension,
20831133,670436,648367,,
22441563,846203,164378,,
19574028,726618,648367,,
79256608,473339,763457,Premium Support Plus,
76264970,347053,763457,Premium Support,
44391251,884276,763457,Keep Your Hard Drive,
67449304,964177,763457,Warranty Extension,
89864987,705323,457953,,
60939564,594895,457953,Pro Support,
83245522,198259,457953,,
75093954,405258,763457,Base Warranty,
89449852,677436,763457,Base Warranty,
39339904,681377,648367,,
66801362,152572,985473,,
86983549,123266,457953,,
10970539,336130,164378,,
12236031,156033,457953,,
10970540,336130,164378,,
10970541,336130,164378,,
20650976,376392,164378,,
41319183,175112,164378,,
40596368,899559,164378,,
75868770,975513,457953,,
22569148,388655,164378,,
47850428,948438,648367,,
61694833,815909,164378,,
15711807,961921,457953,,
53636891,556384,763457,Warranty Extension,
74372540,286613,164378,,
99510910,832849,164378,,
13421715,816700,164378,,
13441715,816700,164378,,
65641778,608583,164378,,
57849329,613738,763457,FIX your PC,
46778957,400303,648367,,
30984589,690078,457953,,
59445428,150126,648367,,
23165129,281863,457953,,
89468673,517673,164378,,
74798244,528289,648367,,
24394144,286750,985473,,
81508321,251546,457953,,
53279663,581064,763457,Warranty Extension,
15852186,643020,763457,Premium Support Plus,
68595777,138955,648367,,
82631365,327962,985473,,
59656459,786060,648367,,
37721736,725297,457953,,
61497051,689215,164378,,
60116741,952572,457953,,
43326044,308279,648367,,
22968737,859376,164378,,
82159679,851431,164378,,
45258207,772566,164378,,
29209753,150598,763457,Premium Support,
99187769,981076,648367,,
59856292,873703,648367,,
13365910,654752,648367,,
75187520,879259,648367,,
85736197,558331,763457,Keep Your Hard Drive,
88559346,630001,763457,Warranty Extension,
46978692,810554,763457,Base Warranty,
77886124,582207,164378,,
68584038,271753,763457,Base Warranty,
43697519,800717,763457,Warranty Extension,
13049404,809907,763457,Base Warranty,
18820572,160755,164378,,
25885089,361846,763457,Warranty Extension,
92781210,719891,648367,,
89508379,706249,648367,,
64171027,843473,763457,ProSupport,
62575098,976234,648367,,
69048164,976234,648367,,
18879733,976234,648367,,
95642666,976234,648367,,
96271051,976234,648367,,
57702348,889095,164378,,
46054344,605972,648367,,
73515077,144522,763457,Base Warranty,
19907306,961327,985473,,
63057847,380215,985473,,
23459145,460085,164378,,
22395374,488651,164378,,
60805478,431761,648367,,
16922655,682672,164378,,
31928969,966992,164378,,
22097693,280646,164378,,
38922261,895403,164378,,
72147319,883978,457953,,
59700642,253050,457953,,
10768395,308104,648367,,
73247274,267237,985473,,
31240599,183621,648367,,
79220751,553123,763457,Accidental Damage Service,
90800736,588658,164378,,
98721216,549924,164378,,
65115455,629182,457953,,
32868626,891136,164378,,
66646248,994976,763457,Support Assist,
32868636,891136,164378,,
32868426,891136,164378,,
32868526,891136,164378,,
63658774,625460,164378,,
65566850,296887,457953,,
98378464,649522,648367,,
62522423,324202,763457,TechDirect,
12280501,824630,164378,,
42076569,916609,164378,,
72395118,694220,763457,FIX your PC,
38655419,922963,648367,,
20522743,607557,457953,,
58759803,607975,985473,,
82417704,277455,164378,,
39675019,201252,164378,,
11641802,910927,164378,,
59778968,172039,648367,,
51666438,384959,164378,,
35280786,146320,164378,,
15773944,495212,763457,Warranty Extension,
32712539,716277,763457,Premium Support Plus,
35280787,146320,164378,,
62340366,194302,164378,,
64502430,169896,985473,,
73008645,514111,164378,,
86691622,612922,648367,,
94917059,866564,648367,,
87362317,844300,763457,Premium Support,
73008646,514111,164378,,
71421167,417331,648367,,
23177486,679519,164378,,
81098342,671330,648367,,
63698262,749664,648367,,
96187089,297809,985473,,
35292516,692816,985473,,
39329660,111692,164378,,
91305785,654489,164378,,
38537440,794488,648367,,
75138418,569316,648367,,
44847171,160361,164378,,
13864235,807311,648367,,
27506019,550651,648367,,
37600041,879169,648367,,
47423204,717998,763457,Keep Your Hard Drive,
68313299,228364,985473,,
35658040,116700,164378,,
58101484,915614,457953,,
41050455,182663,207552,,
65963535,667922,648367,,
93991873,741821,763457,Warranty Extension,
20481309,542206,207552,,
50517389,574807,648367,,
68671277,120178,763457,Base Warranty,
40133443,721206,648367,,
23457038,484474,207552,,
67802258,440058,648367,,
69348181,781585,207552,,
90372606,854390,648367,,
58616154,177153,207552,,
37912948,418662,457953,,
56923382,342518,763457,Base Warranty,
18761568,348024,985473,,
41641811,278066,207552,,
81590937,148260,457953,,
47155507,390053,648367,,
73058902,940878,207552,,
86766855,959792,648367,,
70632535,722221,763457,Warranty Extension,
99166848,810748,457953,,
83318510,584393,207552,,
32985956,423559,648367,,
95637625,259090,207552,,
62937264,637858,763457,ProSupport,
24949384,678800,207552,,
89050347,746459,648367,,
96205434,360917,648367,,
57932407,898566,648367,,
32721224,198109,207552,,
28608596,617568,763457,Base Warranty,
81368434,349372,457953,,
96536299,572309,763457,Accidental Damage Service,
50591009,704008,207552,,
40727991,740714,648367,,
55318040,612962,648367,,
42736094,771337,763457,Support Assist,
64267474,915300,207552,,
28617275,570597,207552,,
56669782,843150,207552,,
97176945,254602,207552,,
90210462,388463,985473,,
82904540,604448,207552,,
49296866,270457,763457,TechDirect,
42437611,941647,207552,,
92440120,753760,207552,,
96679636,451482,985473,,
39326039,789470,985473,,
27250243,315382,763457,FIX your PC,
56213791,951350,207552,,
24861299,680110,648367,,
56902591,528280,207552,,
97041030,935973,648367,,
65105434,689620,207552,,
78458237,442949,648367,,
88625566,973488,648367,,
47989396,621401,207552,,
16130657,570186,648367,,
15711989,657370,457953,,
47951887,984088,985473,,
33012383,628012,648367,,
75058100,657339,207552,,
14063429,297169,648367,,
71825594,805360,648367,,
37517137,719968,648367,,
40777683,158599,763457,Warranty Extension,
16433562,906453,985473,,
52127454,971647,207552,,
76232996,683129,648367,,
84558697,883048,648367,,
83885904,669089,207552,,
64493580,542465,763457,Premium Support Plus,
55245473,283392,985473,,
96596653,255218,648367,,
54678485,255919,207552,,
64117627,894170,648367,,
97423859,336133,457953,,
36195204,551207,207552,,
60721921,894212,207552,,
61720843,844959,985473,,
97792677,442316,207552,,
14052821,579227,763457,Premium Support,
25287429,881549,763457,Keep Your Hard Drive,
70722257,890980,207552,,
10906072,502388,207552,,
79740702,915723,457953,,
53172470,321932,457953,,
66452794,553554,457953,,
47291117,674605,985473,,
27822738,474810,648367,,
28980362,750790,457953,,
66179642,393066,648367,,
24311237,666704,648367,,
19902483,411057,648367,,
23941334,537751,763457,Warranty Extension,
88814171,689517,207552,,
50184497,138678,648367,,
25832839,244484,648367,,
30692754,289424,648367,,
62521112,345306,457953,,
31438021,216666,763457,Base Warranty,
81037294,430006,648367,,
77744873,474395,457953,,
89486956,454671,648367,,
60539786,784622,207552,,
61736754,704656,985473,,
59291840,159343,207552,,
31332914,984246,763457,Base Warranty,
65317221,664863,207552,,
82206198,434808,207552,,
81088508,411812,648367,,
81686537,342506,985473,,
53255521,687524,648367,,
84912702,963398,648367,,
89418281,814106,985473,,
13477176,504765,985473,,
45212528,759992,207552,,
52729837,179369,207552,,
39895201,643840,457953,,
22388025,804844,207552,,
54077692,714137,207552,,
44209217,642672,457953,,
28969871,276718,648367,,
58254951,837851,207552,,
35479108,486862,207552,,
34732164,153708,457953,,
59518203,144869,763457,ProSupport,
67130091,918509,763457,Base Warranty,
13316672,522882,763457,Accidental Damage Service,
27451352,322774,763457,Support Assist,
33313714,806291,457953,,
37715523,983939,763457,TechDirect,
52535216,621948,207552,,
13486620,250618,763457,FIX your PC,
79191486,569849,648367,,
93728614,607546,457953,,
95520447,786068,763457,Warranty Extension,
43088268,208998,207552,,
41871886,453609,207552,,
77577536,124019,985473,,
12520719,511172,207552,,
35531799,210119,648367,,
65310770,476505,763457,Premium Support Plus,
46763349,198777,457953,Pro Support,
34140555,967670,457953,,
43579501,576084,763457,Premium Support,
66256063,616673,207552,,
99128672,730746,648367,,
30205364,292118,207552,,
83438551,952781,207552,,
20750444,214228,207552,,
58585065,866248,207552,,
58870623,656664,207552,,
70443200,434883,985473,,
84030354,262932,457953,,
74105621,123999,207552,,
46472140,449598,648367,,
59988385,579735,985473,,
51404951,590746,648367,,
31835243,631225,648367,,
74630938,900359,457953,,
97277330,643468,985473,,
18729441,818168,164378,,
57081678,693102,985473,,
69333844,482308,457953,,
62864834,150441,457953,,
29692811,649895,648367,,
90567136,139977,164378,,
88226670,204398,763457,Keep Your Hard Drive,
86727297,796022,164378,,
93942562,388716,763457,Warranty Extension,
70417484,563487,164378,,
90933795,236169,763457,Base Warranty,
30849482,571584,763457,Base Warranty,
17390360,782733,164378,,
69614636,441549,763457,Warranty Extension,
52143222,310533,763457,Base Warranty,
67921154,556175,164378,,
19721668,428137,648367,,
89858677,263367,985473,,
65793748,348768,648367,,
99177789,348768,648367,,
58480005,374848,648367,,
10548346,505320,648367,,
57342202,765541,164378,,
75208665,418852,985473,,
22815168,990332,457953,,
85400670,848322,648367,,
30381151,501510,164378,,
12861785,848322,648367,,
95716878,916024,648367,,
69884076,605805,648367,,
56309458,680938,164378,,
58415227,744332,763457,ProSupport,
28456742,298886,763457,Base Warranty,
85343573,605805,648367,,
46786707,567677,648367,,
62697970,463942,648367,,
36952970,833905,648367,,
69092288,833905,648367,,
81414732,158858,648367,,
29762486,823918,985473,,
48081621,408977,648367,,
92534228,857522,985473,,
31258882,408977,648367,,
23729445,734056,648367,,
56978882,937951,985473,,
52102887,992444,457953,,
96448590,997096,648367,,
73874426,997096,648367,,
17220334,200967,648367,,
23171814,435871,985473,,
40916706,136054,648367,,
76505019,209712,164378,,
34729475,410558,985473,,
59750903,264781,164378,,
41903477,387387,457953,,
75466977,463741,164378,,
18395316,402162,763457,Accidental Damage Service,
85700814,917791,164378,,
28298776,322671,648367,,
56431237,530503,457953,,
14216831,806258,164378,,
48257944,781240,164378,,
37600927,393998,763457,Support Assist,
90402017,664828,985473,,
49941148,322671,648367,,
12998039,469472,648367,,
50202841,926364,763457,TechDirect,
83792265,998777,648367,,
37715029,396718,164378,,
33382401,412909,457953,,
69785031,345402,985473,,
34730865,771391,164378,,
98218058,998777,648367,,
30998758,989682,164378,,
53422721,901596,648367,,
88402937,298828,648367,,
92692777,430429,457953,,
89612933,121290,457953,,
93941232,513931,985473,,
11581626,884784,164378,,
47689837,625902,985473,,
56823805,119290,763457,FIX your PC,
31157831,766677,457953,,
52691750,497423,457953,,
70479417,897578,648367,,
72456057,419933,164378,,
77334105,897578,648367,,
77841469,897578,648367,,
73293528,295522,648367,,
87913687,840792,164378,,
27595330,633313,164378,,
84793361,915199,763457,Warranty Extension,
45757641,813411,457953,,
81577436,609389,648367,,
99511987,249614,763457,Premium Support Plus,
72597615,188911,457953,,
37659756,609389,648367,,
39625100,846658,648367,,
82973920,946498,648367,,
86622424,946498,648367,,
45215300,946498,648367,,
74773690,816628,164378,,
30936146,197287,648367,,
65749500,359943,164378,,
54137637,458076,457953,,
48743842,349818,763457,Premium Support,
74407516,505050,164378,,
28939973,270203,985473,,
89725987,226643,457953,,
24891485,990516,164378,,
86931073,743766,457953,,
92754308,404968,985473,,
15639057,158503,763457,Keep Your Hard Drive,
14626448,408696,985473,,
96578890,625727,648367,,
51706288,349578,457953,,
85214343,886522,648367,,
64037093,316869,648367,,
24341908,180069,985473,,
93550593,516631,457953,,
75197290,561796,457953,,
74891046,983971,164378,,
66170534,211099,648367,,
89284083,770981,648367,,
29846106,756429,648367,,
17417488,415915,985473,,
21160610,312187,457953,,
61106750,165850,985473,,
59980651,144086,763457,Warranty Extension,
77909443,869482,985473,,
34867171,657433,164378,,
89850773,456720,164378,,
32930482,847216,648367,,
53723521,477322,164378,,
61727433,459998,648367,,
94114966,948547,164378,,
18959975,784277,648367,,
32129422,206286,648367,,
86572036,208218,648367,,
81327468,676326,164378,,
69552911,461400,648367,,
18448850,371316,763457,Base Warranty,
22783498,568380,164378,,
88706429,807863,164378,,
49958819,208499,763457,Base Warranty,
83883501,927110,648367,,
73216374,620833,457953,,
94489300,157665,164378,,
95139719,304275,763457,Warranty Extension,
89177209,204234,648367,,
88777945,762767,164378,,
52782158,700830,164378,,
10992942,434547,648367,,
31511525,978568,985473,,
26096079,499878,648367,,
18625490,864712,985473,,
45385690,261693,985473,,
20161843,762969,985473,,
83693833,904705,648367,,
85231914,598368,985473,,
70268667,216326,985473,,
23758351,987830,648367,,
23779142,186067,648367,,
97342388,441998,648367,,
68077133,733394,985473,,
67730275,403857,648367,,
20033142,147404,648367,,
77399556,818618,985473,,
88454269,821632,648367,,
55737994,262623,457953,,
79906448,422887,457953,Pro Support,
76708811,659055,763457,ProSupport,
61498787,410783,985473,,
59381400,830458,763457,Base Warranty,
84799550,935745,985473,,
38794924,693614,648367,,
80904963,254372,763457,Accidental Damage Service,
42428225,791227,457953,,
41535701,134384,648367,,
16914898,743747,648367,,
39328096,276933,985473,,
29440060,426885,164378,,
52440612,561827,457953,,
21439732,791496,457953,,
65309640,810118,457953,,
52740434,575812,164378,,
98137017,425160,985473,,
80208203,493383,164378,,
58113926,495473,648367,,
55301824,924477,985473,,
39372313,498307,763457,Support Assist,
85699087,694296,648367,,
47633383,631665,985473,,
58081748,299105,763457,TechDirect,
17148487,580369,164378,,
66376638,719161,457953,,
88153741,855032,164378,,
83546167,735124,648367,,
66865209,620618,648367,,
57177517,331268,457953,,
14404212,375698,763457,FIX your PC,
49643792,213274,164378,,
30727012,287947,164378,,
18808986,135056,648367,,
17507863,324793,648367,,
98035767,729053,648367,,
26171179,540307,164378,,
16134215,423331,164378,,
53434686,990566,648367,,
14881586,584380,648367,,
39557814,971938,648367,,
84795734,246712,763457,Warranty Extension,
35078424,165607,164378,,
29834251,234823,648367,,
87523305,938362,164378,,
87523705,938362,985473,Premium Support Plus,
19028981,260851,164378,,
16808807,605177,164378,,
88323077,359037,457953,,
54140795,903609,763457,Premium Support,
23982156,462548,648367,,
53670736,818880,164378,,
59974177,150437,763457,Keep Your Hard Drive,
77021355,454106,648367,,
31622084,814747,648367,,
75187398,306770,648367,,
57912361,275526,648367,,
97883196,979229,763457,ProSupport,
76784530,315984,648367,,
68528714,573241,164378,,
90985760,721121,763457,Base Warranty,
66526038,574084,457953,,
83950972,736496,985473,,
27853974,140917,648367,,
96325113,641573,648367,,
93847964,720064,457953,,
58600027,798775,985473,,
85147656,453430,164378,,
25750769,205990,648367,,
69523568,743176,985473,,
81274744,358127,164378,,
13913371,444859,985473,,
32942898,889904,457953,,
42592483,494604,457953,,
26031653,361005,648367,,
87237617,220296,164378,,
89312232,655825,164378,,
44619009,586814,985473,,
38828613,358896,985473,,
85937593,514169,985473,,
24104341,911577,648367,,
91622516,185227,457953,,
31912019,688875,164378,,
24550012,593025,457953,,
44209901,357518,985473,,
56838709,355434,457953,,
47898395,431943,648367,,
54845197,824974,763457,Accidental Damage Service,
21609990,431943,648367,,
10852587,431943,648367,,
65634669,431943,648367,,
39277394,431943,648367,,
42631343,431943,648367,,
27897308,611540,648367,,
38954344,521534,763457,Support Assist,
53134266,926914,985473,,
35847636,138021,985473,,
25829730,500739,648367,,
35651304,480024,985473,,
16445706,617635,763457,TechDirect,
42609079,811736,648367,,
49855054,353075,164378,,
86381458,858127,164378,,
52786443,789099,648367,,
29459475,157804,648367,,
95000804,289047,763457,FIX your PC,
25301484,238796,648367,,
11116566,859112,648367,,
68603692,200585,763457,Warranty Extension,
28926923,513352,648367,,
31399594,507938,457953,,
67943958,114405,985473,,
15215151,691001,763457,Premium Support Plus,
91865606,939891,763457,Premium Support,
97479838,868297,985473,,
88155725,557852,164378,,
54555035,342648,985473,,
43176006,150097,648367,,
54067602,964458,648367,,
20356627,200141,763457,Keep Your Hard Drive,
83852187,956796,763457,Warranty Extension,
24848778,795718,164378,,
31681040,674514,763457,Base Warranty,
42028333,795884,763457,Base Warranty,
60666478,214054,985473,,
99323898,112701,164378,,
78255077,123953,985473,,
65696632,690839,648367,,
46692059,688262,164378,,
58316607,212865,763457,Warranty Extension,
21470017,810660,763457,ProSupport,
75575623,335796,457953,,
12373544,415932,457953,Pro Support,
95530219,820003,648367,,
88110734,729914,985473,,
63445338,911585,164378,,
15828146,576805,164378,,
87314580,228224,457953,,
47615987,388280,164378,,
65643833,509620,648367,,
65511810,952187,985473,,
89805771,926949,648367,,
97578214,150830,763457,Accidental Damage Service,
21970114,312465,985473,,
24305504,938832,763457,Support Assist,
13879224,337021,164378,,
86598912,477253,985473,,
15099040,329941,763457,TechDirect,
85041100,785060,164378,,
43981218,435709,763457,FIX your PC,
18512857,602412,164378,,
15354649,690791,648367,,
68403269,382416,164378,,
46745209,715038,164378,,
46745210,715038,985473,Warranty Extension,
46745211,715038,985473,Premium Support Plus,
24597936,994679,164378,,
35286734,489903,164378,,
20342338,946234,985473,,
75590350,251233,648367,,
